,artist,album,genre,artist_clean,album_clean,totalwords,revID,subgenre2,count,year,subgenre,topic,topic_label,img_link,audio_link,album_uri_link
3315,Jaga Jazzist,The Stix,Jazz,jaga jazzist,the stix,829,510,big band ,1,2003,jazz,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5929b9bd13d197565213af13/1:1/w_320/b4e362d7.jpg,,https://open.spotify.com/embed/album/5K8qOabaaqAWmRjHFjQrR0
3316,Jaga Jazzist,The Stix,Jazz,jaga jazzist,the stix,829,510,breaks ,1,2003,hiphop/rap,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5929b9bd13d197565213af13/1:1/w_320/b4e362d7.jpg,,https://open.spotify.com/embed/album/5K8qOabaaqAWmRjHFjQrR0
3317,Jaga Jazzist,The Stix,Jazz,jaga jazzist,the stix,829,510,instrumental ,2,2003,jazz,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5929b9bd13d197565213af13/1:1/w_320/b4e362d7.jpg,,https://open.spotify.com/embed/album/5K8qOabaaqAWmRjHFjQrR0
3318,Jaga Jazzist,The Stix,Jazz,jaga jazzist,the stix,829,510,salsa ,1,2003,latin,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5929b9bd13d197565213af13/1:1/w_320/b4e362d7.jpg,,https://open.spotify.com/embed/album/5K8qOabaaqAWmRjHFjQrR0
3319,Jaga Jazzist,The Stix,Jazz,jaga jazzist,the stix,829,510,industrial ,1,2003,experimental,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5929b9bd13d197565213af13/1:1/w_320/b4e362d7.jpg,,https://open.spotify.com/embed/album/5K8qOabaaqAWmRjHFjQrR0
3320,Jaga Jazzist,The Stix,Jazz,jaga jazzist,the stix,829,510,electronic ,2,2003,electronic,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5929b9bd13d197565213af13/1:1/w_320/b4e362d7.jpg,,https://open.spotify.com/embed/album/5K8qOabaaqAWmRjHFjQrR0
3321,John Zorn,The Unknown Masada,Experimental,john zorn,the unknown masada,1024,511,jazz ,6,2003,jazz,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5929ab2a9d034d5c69bf3f96/1:1/w_320/59cf973f.jpg,,0
3322,John Zorn,The Unknown Masada,Experimental,john zorn,the unknown masada,1024,511,modern classical ,1,2003,classical,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5929ab2a9d034d5c69bf3f96/1:1/w_320/59cf973f.jpg,,0
3323,John Zorn,The Unknown Masada,Experimental,john zorn,the unknown masada,1024,511,classical ,1,2003,classical,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5929ab2a9d034d5c69bf3f96/1:1/w_320/59cf973f.jpg,,0
3324,John Zorn,The Unknown Masada,Experimental,john zorn,the unknown masada,1024,511,exotica ,1,2003,jazz,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5929ab2a9d034d5c69bf3f96/1:1/w_320/59cf973f.jpg,,0
3325,John Zorn,The Unknown Masada,Experimental,john zorn,the unknown masada,1024,511,metal ,1,2003,rock/metal,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5929ab2a9d034d5c69bf3f96/1:1/w_320/59cf973f.jpg,,0
3326,John Zorn,The Unknown Masada,Experimental,john zorn,the unknown masada,1024,511,avantgarde ,1,2003,jazz,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5929ab2a9d034d5c69bf3f96/1:1/w_320/59cf973f.jpg,,0
3327,John Zorn,The Unknown Masada,Experimental,john zorn,the unknown masada,1024,511,folk ,1,2003,folk/country,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5929ab2a9d034d5c69bf3f96/1:1/w_320/59cf973f.jpg,,0
3328,David Grubbs / Mats Gustafsson,Off-Road,Experimental,david grubbs / mats gustafsson,off-road,561,512,postrock ,1,2003,rock/metal,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929bfb0c0084474cd0c309c/1:1/w_320/de754c56.gif,,https://open.spotify.com/embed/album/1eIN0vpmHWQ2TEZspYu7mH
3329,David Grubbs / Mats Gustafsson,Off-Road,Experimental,david grubbs / mats gustafsson,off-road,561,512,rock ,1,2003,rock/metal,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929bfb0c0084474cd0c309c/1:1/w_320/de754c56.gif,,https://open.spotify.com/embed/album/1eIN0vpmHWQ2TEZspYu7mH
3330,David Grubbs / Mats Gustafsson,Off-Road,Experimental,david grubbs / mats gustafsson,off-road,561,512,drone ,1,2003,rock/metal,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929bfb0c0084474cd0c309c/1:1/w_320/de754c56.gif,,https://open.spotify.com/embed/album/1eIN0vpmHWQ2TEZspYu7mH
3331,David Grubbs / Mats Gustafsson,Off-Road,Experimental,david grubbs / mats gustafsson,off-road,561,512,opera ,1,2003,classical,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929bfb0c0084474cd0c309c/1:1/w_320/de754c56.gif,,https://open.spotify.com/embed/album/1eIN0vpmHWQ2TEZspYu7mH
3332,Jim Black / Ellery Eskelin / Andrea Parkins,Arcanum Moderne,Jazz,jim black / ellery eskelin / andrea parkins,arcanum moderne,967,513,avantgarde ,1,2003,jazz,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5929bca3abf31b7dc7155d84/1:1/w_320/22223be4.gif,,https://open.spotify.com/embed/album/6Ugs0r1Bod9MNNZvp3WJaX
3333,Jim Black / Ellery Eskelin / Andrea Parkins,Arcanum Moderne,Jazz,jim black / ellery eskelin / andrea parkins,arcanum moderne,967,513,jazz ,8,2003,jazz,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5929bca3abf31b7dc7155d84/1:1/w_320/22223be4.gif,,https://open.spotify.com/embed/album/6Ugs0r1Bod9MNNZvp3WJaX
3334,Jim Black / Ellery Eskelin / Andrea Parkins,Arcanum Moderne,Jazz,jim black / ellery eskelin / andrea parkins,arcanum moderne,967,513,experimental ,1,2003,experimental,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5929bca3abf31b7dc7155d84/1:1/w_320/22223be4.gif,,https://open.spotify.com/embed/album/6Ugs0r1Bod9MNNZvp3WJaX
3335,Jim Black / Ellery Eskelin / Andrea Parkins,Arcanum Moderne,Jazz,jim black / ellery eskelin / andrea parkins,arcanum moderne,967,513,rock ,2,2003,rock/metal,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5929bca3abf31b7dc7155d84/1:1/w_320/22223be4.gif,,https://open.spotify.com/embed/album/6Ugs0r1Bod9MNNZvp3WJaX
3336,Jim Black / Ellery Eskelin / Andrea Parkins,Arcanum Moderne,Jazz,jim black / ellery eskelin / andrea parkins,arcanum moderne,967,513,hiphop ,1,2003,hiphop/rap,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5929bca3abf31b7dc7155d84/1:1/w_320/22223be4.gif,,https://open.spotify.com/embed/album/6Ugs0r1Bod9MNNZvp3WJaX
3337,Jim Black / Ellery Eskelin / Andrea Parkins,Arcanum Moderne,Jazz,jim black / ellery eskelin / andrea parkins,arcanum moderne,967,513,electronic ,1,2003,electronic,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5929bca3abf31b7dc7155d84/1:1/w_320/22223be4.gif,,https://open.spotify.com/embed/album/6Ugs0r1Bod9MNNZvp3WJaX
3338,Jim Black / Ellery Eskelin / Andrea Parkins,Arcanum Moderne,Jazz,jim black / ellery eskelin / andrea parkins,arcanum moderne,967,513,samba ,3,2003,jazz,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5929bca3abf31b7dc7155d84/1:1/w_320/22223be4.gif,,https://open.spotify.com/embed/album/6Ugs0r1Bod9MNNZvp3WJaX
3339,Jim Black / Ellery Eskelin / Andrea Parkins,Arcanum Moderne,Jazz,jim black / ellery eskelin / andrea parkins,arcanum moderne,967,513,minimal ,1,2003,jazz,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5929bca3abf31b7dc7155d84/1:1/w_320/22223be4.gif,,https://open.spotify.com/embed/album/6Ugs0r1Bod9MNNZvp3WJaX
3340,Jim Black / Ellery Eskelin / Andrea Parkins,Arcanum Moderne,Jazz,jim black / ellery eskelin / andrea parkins,arcanum moderne,967,513,breaks ,1,2003,hiphop/rap,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5929bca3abf31b7dc7155d84/1:1/w_320/22223be4.gif,,https://open.spotify.com/embed/album/6Ugs0r1Bod9MNNZvp3WJaX
3341,Jim Black / Ellery Eskelin / Andrea Parkins,Arcanum Moderne,Jazz,jim black / ellery eskelin / andrea parkins,arcanum moderne,967,513,funk ,1,2003,funk/disco,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5929bca3abf31b7dc7155d84/1:1/w_320/22223be4.gif,,https://open.spotify.com/embed/album/6Ugs0r1Bod9MNNZvp3WJaX
3342,Jim Black / Ellery Eskelin / Andrea Parkins,Arcanum Moderne,Jazz,jim black / ellery eskelin / andrea parkins,arcanum moderne,967,513,ambient ,1,2003,electronic,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5929bca3abf31b7dc7155d84/1:1/w_320/22223be4.gif,,https://open.spotify.com/embed/album/6Ugs0r1Bod9MNNZvp3WJaX
3343,Terminal 4,When I'm Falling,Jazz,terminal 4,when i'm falling,553,514,comedy ,1,2003,comedy,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5929a75713d19756521393bb/1:1/w_320/0a8db64f.jpg,,https://open.spotify.com/embed/album/1E2nkWmudMz6Ll4S3uawbw
3344,Terminal 4,When I'm Falling,Jazz,terminal 4,when i'm falling,553,514,avantgarde ,1,2003,jazz,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5929a75713d19756521393bb/1:1/w_320/0a8db64f.jpg,,https://open.spotify.com/embed/album/1E2nkWmudMz6Ll4S3uawbw
3345,Terminal 4,When I'm Falling,Jazz,terminal 4,when i'm falling,553,514,country ,1,2003,folk/country,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5929a75713d19756521393bb/1:1/w_320/0a8db64f.jpg,,https://open.spotify.com/embed/album/1E2nkWmudMz6Ll4S3uawbw
3346,Dysrhythmia,Pretest,Jazz,dysrhythmia,pretest,705,515,heavy metal ,1,2003,rock/metal,4,"5: experiemental, metal, death, riff, fusion, saxophone, eye, drum",https://media.pitchfork.com/photos/5929bb3bea9e61561daa71bd/1:1/w_320/e7a13d50.jpg,,https://open.spotify.com/embed/album/3BXHZmPR0u5TBVlxcp4Tjk
3347,Dysrhythmia,Pretest,Jazz,dysrhythmia,pretest,705,515,metal ,5,2003,rock/metal,4,"5: experiemental, metal, death, riff, fusion, saxophone, eye, drum",https://media.pitchfork.com/photos/5929bb3bea9e61561daa71bd/1:1/w_320/e7a13d50.jpg,,https://open.spotify.com/embed/album/3BXHZmPR0u5TBVlxcp4Tjk
3348,Dysrhythmia,Pretest,Jazz,dysrhythmia,pretest,705,515,house ,1,2003,electronic,4,"5: experiemental, metal, death, riff, fusion, saxophone, eye, drum",https://media.pitchfork.com/photos/5929bb3bea9e61561daa71bd/1:1/w_320/e7a13d50.jpg,,https://open.spotify.com/embed/album/3BXHZmPR0u5TBVlxcp4Tjk
3349,Dysrhythmia,Pretest,Jazz,dysrhythmia,pretest,705,515,grindcore ,1,2003,rock/metal,4,"5: experiemental, metal, death, riff, fusion, saxophone, eye, drum",https://media.pitchfork.com/photos/5929bb3bea9e61561daa71bd/1:1/w_320/e7a13d50.jpg,,https://open.spotify.com/embed/album/3BXHZmPR0u5TBVlxcp4Tjk
3350,Dysrhythmia,Pretest,Jazz,dysrhythmia,pretest,705,515,instrumental ,2,2003,jazz,4,"5: experiemental, metal, death, riff, fusion, saxophone, eye, drum",https://media.pitchfork.com/photos/5929bb3bea9e61561daa71bd/1:1/w_320/e7a13d50.jpg,,https://open.spotify.com/embed/album/3BXHZmPR0u5TBVlxcp4Tjk
3351,Dysrhythmia,Pretest,Jazz,dysrhythmia,pretest,705,515,fusion ,1,2003,jazz,4,"5: experiemental, metal, death, riff, fusion, saxophone, eye, drum",https://media.pitchfork.com/photos/5929bb3bea9e61561daa71bd/1:1/w_320/e7a13d50.jpg,,https://open.spotify.com/embed/album/3BXHZmPR0u5TBVlxcp4Tjk
3352,Dysrhythmia,Pretest,Jazz,dysrhythmia,pretest,705,515,musical ,2,2003,jazz,4,"5: experiemental, metal, death, riff, fusion, saxophone, eye, drum",https://media.pitchfork.com/photos/5929bb3bea9e61561daa71bd/1:1/w_320/e7a13d50.jpg,,https://open.spotify.com/embed/album/3BXHZmPR0u5TBVlxcp4Tjk
3353,Dysrhythmia,Pretest,Jazz,dysrhythmia,pretest,705,515,postrock ,1,2003,rock/metal,4,"5: experiemental, metal, death, riff, fusion, saxophone, eye, drum",https://media.pitchfork.com/photos/5929bb3bea9e61561daa71bd/1:1/w_320/e7a13d50.jpg,,https://open.spotify.com/embed/album/3BXHZmPR0u5TBVlxcp4Tjk
3354,Dysrhythmia,Pretest,Jazz,dysrhythmia,pretest,705,515,indie ,1,2003,indiepop,4,"5: experiemental, metal, death, riff, fusion, saxophone, eye, drum",https://media.pitchfork.com/photos/5929bb3bea9e61561daa71bd/1:1/w_320/e7a13d50.jpg,,https://open.spotify.com/embed/album/3BXHZmPR0u5TBVlxcp4Tjk
3355,Dysrhythmia,Pretest,Jazz,dysrhythmia,pretest,705,515,indie rock ,1,2003,indiepop,4,"5: experiemental, metal, death, riff, fusion, saxophone, eye, drum",https://media.pitchfork.com/photos/5929bb3bea9e61561daa71bd/1:1/w_320/e7a13d50.jpg,,https://open.spotify.com/embed/album/3BXHZmPR0u5TBVlxcp4Tjk
3356,Dysrhythmia,Pretest,Jazz,dysrhythmia,pretest,705,515,rock ,1,2003,rock/metal,4,"5: experiemental, metal, death, riff, fusion, saxophone, eye, drum",https://media.pitchfork.com/photos/5929bb3bea9e61561daa71bd/1:1/w_320/e7a13d50.jpg,,https://open.spotify.com/embed/album/3BXHZmPR0u5TBVlxcp4Tjk
3357,Peter Brötzmann,More Nipples,Experimental,peter brötzmann,more nipples,568,516,free jazz ,3,2003,jazz,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5929a3ba9d034d5c69bf2ec7/1:1/w_320/883cc672.gif,,https://open.spotify.com/embed/album/4v0QMCXzYZHLAvPehNbwNa
3358,Peter Brötzmann,More Nipples,Experimental,peter brötzmann,more nipples,568,516,jazz ,5,2003,jazz,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5929a3ba9d034d5c69bf2ec7/1:1/w_320/883cc672.gif,,https://open.spotify.com/embed/album/4v0QMCXzYZHLAvPehNbwNa
3359,Peter Brötzmann,More Nipples,Experimental,peter brötzmann,more nipples,568,516,gospel ,1,2003,pop/r&b,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5929a3ba9d034d5c69bf2ec7/1:1/w_320/883cc672.gif,,https://open.spotify.com/embed/album/4v0QMCXzYZHLAvPehNbwNa
3360,Youngblood Brass Band,Center:Level:Roar,Jazz,youngblood brass band,center:level:roar,552,517,jazz ,2,2003,jazz,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929aae5b1335d7bf169974f/1:1/w_320/8529087e.jpg,,https://open.spotify.com/embed/album/3xmy39vPHvznZhY5VLHwTs
3361,Youngblood Brass Band,Center:Level:Roar,Jazz,youngblood brass band,center:level:roar,552,517,hiphop ,4,2003,hiphop/rap,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929aae5b1335d7bf169974f/1:1/w_320/8529087e.jpg,,https://open.spotify.com/embed/album/3xmy39vPHvznZhY5VLHwTs
3362,Youngblood Brass Band,Center:Level:Roar,Jazz,youngblood brass band,center:level:roar,552,517,big band ,1,2003,jazz,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929aae5b1335d7bf169974f/1:1/w_320/8529087e.jpg,,https://open.spotify.com/embed/album/3xmy39vPHvznZhY5VLHwTs
3363,Youngblood Brass Band,Center:Level:Roar,Jazz,youngblood brass band,center:level:roar,552,517,breakbeat ,1,2003,hiphop/rap,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929aae5b1335d7bf169974f/1:1/w_320/8529087e.jpg,,https://open.spotify.com/embed/album/3xmy39vPHvznZhY5VLHwTs
3364,Youngblood Brass Band,Center:Level:Roar,Jazz,youngblood brass band,center:level:roar,552,517,instrumental ,1,2003,jazz,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929aae5b1335d7bf169974f/1:1/w_320/8529087e.jpg,,https://open.spotify.com/embed/album/3xmy39vPHvznZhY5VLHwTs
3365,Youngblood Brass Band,Center:Level:Roar,Jazz,youngblood brass band,center:level:roar,552,517,idm ,1,2003,electronic,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929aae5b1335d7bf169974f/1:1/w_320/8529087e.jpg,,https://open.spotify.com/embed/album/3xmy39vPHvznZhY5VLHwTs
3366,Youngblood Brass Band,Center:Level:Roar,Jazz,youngblood brass band,center:level:roar,552,517,electronic ,1,2003,electronic,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929aae5b1335d7bf169974f/1:1/w_320/8529087e.jpg,,https://open.spotify.com/embed/album/3xmy39vPHvznZhY5VLHwTs
3367,Youngblood Brass Band,Center:Level:Roar,Jazz,youngblood brass band,center:level:roar,552,517,underground hiphop ,1,2003,hiphop/rap,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929aae5b1335d7bf169974f/1:1/w_320/8529087e.jpg,,https://open.spotify.com/embed/album/3xmy39vPHvznZhY5VLHwTs
3368,Pest,Necessary Measures,Jazz,pest,necessary measures,684,518,acid jazz ,1,2003,jazz,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929a043ea9e61561daa4519/1:1/w_320/1fd82aaf.jpg,,https://open.spotify.com/embed/album/1CzE6g1q1dmM3S0W6QSvJ2
3369,Pest,Necessary Measures,Jazz,pest,necessary measures,684,518,jazz ,1,2003,jazz,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929a043ea9e61561daa4519/1:1/w_320/1fd82aaf.jpg,,https://open.spotify.com/embed/album/1CzE6g1q1dmM3S0W6QSvJ2
3370,Pest,Necessary Measures,Jazz,pest,necessary measures,684,518,hiphop ,2,2003,hiphop/rap,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929a043ea9e61561daa4519/1:1/w_320/1fd82aaf.jpg,,https://open.spotify.com/embed/album/1CzE6g1q1dmM3S0W6QSvJ2
3371,Pest,Necessary Measures,Jazz,pest,necessary measures,684,518,electronic ,1,2003,electronic,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929a043ea9e61561daa4519/1:1/w_320/1fd82aaf.jpg,,https://open.spotify.com/embed/album/1CzE6g1q1dmM3S0W6QSvJ2
3372,Pest,Necessary Measures,Jazz,pest,necessary measures,684,518,turntablism ,1,2003,hiphop/rap,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929a043ea9e61561daa4519/1:1/w_320/1fd82aaf.jpg,,https://open.spotify.com/embed/album/1CzE6g1q1dmM3S0W6QSvJ2
3373,Pest,Necessary Measures,Jazz,pest,necessary measures,684,518,breaks ,1,2003,hiphop/rap,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929a043ea9e61561daa4519/1:1/w_320/1fd82aaf.jpg,,https://open.spotify.com/embed/album/1CzE6g1q1dmM3S0W6QSvJ2
3374,Pest,Necessary Measures,Jazz,pest,necessary measures,684,518,funk ,1,2003,funk/disco,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929a043ea9e61561daa4519/1:1/w_320/1fd82aaf.jpg,,https://open.spotify.com/embed/album/1CzE6g1q1dmM3S0W6QSvJ2
3375,Pest,Necessary Measures,Jazz,pest,necessary measures,684,518,big band ,1,2003,jazz,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929a043ea9e61561daa4519/1:1/w_320/1fd82aaf.jpg,,https://open.spotify.com/embed/album/1CzE6g1q1dmM3S0W6QSvJ2
3376,Pest,Necessary Measures,Jazz,pest,necessary measures,684,518,opera ,1,2003,classical,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929a043ea9e61561daa4519/1:1/w_320/1fd82aaf.jpg,,https://open.spotify.com/embed/album/1CzE6g1q1dmM3S0W6QSvJ2
3377,Pest,Necessary Measures,Jazz,pest,necessary measures,684,518,lofi ,1,2003,electronic,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929a043ea9e61561daa4519/1:1/w_320/1fd82aaf.jpg,,https://open.spotify.com/embed/album/1CzE6g1q1dmM3S0W6QSvJ2
3378,Jaga Jazzist,Animal Chin,Jazz,jaga jazzist,animal chin,595,519,country ,2,2003,folk/country,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b9bf9d034d5c69bf52c2/1:1/w_320/6e3cf647.jpg,,https://open.spotify.com/embed/album/7KNldPnlAZjP8ArxHyzPI0
3379,Jaga Jazzist,Animal Chin,Jazz,jaga jazzist,animal chin,595,519,electronica ,1,2003,electronic,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b9bf9d034d5c69bf52c2/1:1/w_320/6e3cf647.jpg,,https://open.spotify.com/embed/album/7KNldPnlAZjP8ArxHyzPI0
3380,Jaga Jazzist,Animal Chin,Jazz,jaga jazzist,animal chin,595,519,house ,1,2003,electronic,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b9bf9d034d5c69bf52c2/1:1/w_320/6e3cf647.jpg,,https://open.spotify.com/embed/album/7KNldPnlAZjP8ArxHyzPI0
3381,Jaga Jazzist,Animal Chin,Jazz,jaga jazzist,animal chin,595,519,jazz ,3,2003,jazz,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b9bf9d034d5c69bf52c2/1:1/w_320/6e3cf647.jpg,,https://open.spotify.com/embed/album/7KNldPnlAZjP8ArxHyzPI0
3382,Jaga Jazzist,Animal Chin,Jazz,jaga jazzist,animal chin,595,519,electronic ,2,2003,electronic,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b9bf9d034d5c69bf52c2/1:1/w_320/6e3cf647.jpg,,https://open.spotify.com/embed/album/7KNldPnlAZjP8ArxHyzPI0
3383,Jaga Jazzist,Animal Chin,Jazz,jaga jazzist,animal chin,595,519,latin ,1,2003,jazz,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b9bf9d034d5c69bf52c2/1:1/w_320/6e3cf647.jpg,,https://open.spotify.com/embed/album/7KNldPnlAZjP8ArxHyzPI0
3384,Jaga Jazzist,Animal Chin,Jazz,jaga jazzist,animal chin,595,519,salsa ,1,2003,latin,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b9bf9d034d5c69bf52c2/1:1/w_320/6e3cf647.jpg,,https://open.spotify.com/embed/album/7KNldPnlAZjP8ArxHyzPI0
3385,Jaga Jazzist,Animal Chin,Jazz,jaga jazzist,animal chin,595,519,jazz fusion ,1,2003,jazz,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b9bf9d034d5c69bf52c2/1:1/w_320/6e3cf647.jpg,,https://open.spotify.com/embed/album/7KNldPnlAZjP8ArxHyzPI0
3386,Jaga Jazzist,Animal Chin,Jazz,jaga jazzist,animal chin,595,519,fusion ,2,2003,jazz,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b9bf9d034d5c69bf52c2/1:1/w_320/6e3cf647.jpg,,https://open.spotify.com/embed/album/7KNldPnlAZjP8ArxHyzPI0
3387,Super Numeri,Great Aviaries,Jazz,super numeri,great aviaries,536,520,postrock ,2,2003,rock/metal,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929a5d1c0084474cd0c07f0/1:1/w_320/6057a27e.jpg,,https://open.spotify.com/embed/album/4YYoZN6A2nGnjZxVu7NvUx
3388,Super Numeri,Great Aviaries,Jazz,super numeri,great aviaries,536,520,jazz ,1,2003,jazz,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929a5d1c0084474cd0c07f0/1:1/w_320/6057a27e.jpg,,https://open.spotify.com/embed/album/4YYoZN6A2nGnjZxVu7NvUx
3389,Super Numeri,Great Aviaries,Jazz,super numeri,great aviaries,536,520,afrobeat ,2,2003,global,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929a5d1c0084474cd0c07f0/1:1/w_320/6057a27e.jpg,,https://open.spotify.com/embed/album/4YYoZN6A2nGnjZxVu7NvUx
3390,Super Numeri,Great Aviaries,Jazz,super numeri,great aviaries,536,520,breaks ,1,2003,hiphop/rap,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929a5d1c0084474cd0c07f0/1:1/w_320/6057a27e.jpg,,https://open.spotify.com/embed/album/4YYoZN6A2nGnjZxVu7NvUx
3391,Super Numeri,Great Aviaries,Jazz,super numeri,great aviaries,536,520,funk ,2,2003,funk/disco,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929a5d1c0084474cd0c07f0/1:1/w_320/6057a27e.jpg,,https://open.spotify.com/embed/album/4YYoZN6A2nGnjZxVu7NvUx
3392,Super Numeri,Great Aviaries,Jazz,super numeri,great aviaries,536,520,orchestral ,1,2003,classical,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929a5d1c0084474cd0c07f0/1:1/w_320/6057a27e.jpg,,https://open.spotify.com/embed/album/4YYoZN6A2nGnjZxVu7NvUx
